,,1434.334661,1432.332669,1430.330677,1428.328685,1426.326693,1424.324701,1422.322709,1420.320717,1418.318725,1416.316733,1414.314741,1412.312749,1410.310757,1408.308765,1406.306773,1404.304781,1402.302789,1400.300797,1398.298805,1396.296813,1394.294821,1392.292829,1390.290837,1388.288845,1386.286853,1384.284861,1382.282869,1380.280876,1378.278884,1376.276892,1374.2749,1372.272908,1370.270916,1368.268924,1366.266932,1364.26494,1362.262948,1360.260956,1358.258964,1356.256972,1354.25498,1352.252988,1350.250996,1348.249004,1346.247012,1344.24502,1342.243028,1340.241036,1338.239044,1336.237052,1334.23506,1332.233068,1330.231076,1328.229084,1326.227092,1324.2251,1322.223108,1320.221116,1318.219124,1316.217131,1314.215139,1312.213147,1310.211155,1308.209163,1306.207171,1304.205179,1302.203187
6,2016-12-13Koalin63nr1_c01_000002 ,-0.000840008,-0.000796916,-0.000691897,-0.000598385,-0.000890033,-0.001543288,-0.002966956,-0.004963546,-0.006077055,-0.005821718,-0.003496632,3.42E-05,0.00303357,0.004089294,0.003352706,0.001924556,0.000200919,-0.000722965,-0.001168536,-0.001440394,-0.00105407,-0.000254071,0.000913592,0.002021482,0.002830947,0.003217267,0.003281473,0.003315778,0.003226948,0.003162045,0.003168051,0.003271383,0.003488858,0.003749225,0.003806288,0.003579959,0.003137782,0.002667796,0.002197774,0.001843211,0.001713318,0.001783582,0.002166276,0.002694577,0.003174609,0.003404892,0.0032818,0.002898294,0.002331074,0.001808741,0.001338538,0.000981856,0.000739321,0.000560583,0.00048422,4.50E-04,0.000444301,0.000416647,0.000377087,0.000320485,0.000235897,0.000141982,9.17E-05,9.85E-05,0.000149363,0.000208474,0.000236188
6,2016-12-13Koalin63nr1_c01_000003 ,-0.000824192,-0.000790581,-0.000691395,-0.000580954,-0.000857488,-0.001506483,-0.002945577,-0.004979057,-0.006096928,-0.005786033,-0.003443673,2.08E-05,0.002954227,0.003992741,0.003280776,0.001907846,0.000250994,-0.000637333,-0.001070906,-0.00133354,-0.00097385,-0.000235115,0.000877461,0.001972317,0.002788138,0.003174876,0.003229429,0.003243803,0.003165011,0.003144617,0.003207384,0.003356674,0.003574258,0.003783382,0.003771665,0.003502303,0.003045947,0.002587168,0.002167986,0.001881814,0.001794423,0.001858067,0.002201875,0.002687429,0.00313487,0.003358763,0.003248581,0.002883512,0.002346493,0.001854324,0.001385219,0.000997793,0.000719601,0.00052441,0.000469188,4.86E-04,0.000518475,0.000486504,0.000408254,0.000299864,0.000170898,6.02E-05,2.30E-05,5.84E-05,0.000128252,0.000182685,0.000211071
8,2016-12-13Koalin81nr1_c01_000001 ,-0.000840254,-0.000839885,-0.000830206,-0.000860749,-0.001269684,-0.001988917,-0.003605252,-0.00597098,-0.007291055,-0.006977281,-0.004203347,2.87E-05,0.003541881,0.004620263,0.003607682,0.001917189,-1.92E-05,-0.000984297,-0.001333291,-0.001480132,-0.000924242,3.10E-05,0.00130079,0.00244186,0.003247802,0.003646265,0.003682578,0.003656985,0.003536744,0.003490758,0.003478856,0.003501674,0.003603155,0.00374487,0.003742279,0.00353835,0.003124248,0.002631338,0.002158629,0.001845805,0.001823064,0.002030368,0.002461113,0.002914476,0.003260184,0.003372811,0.003179337,0.002797973,0.002259919,0.001748325,0.001335296,0.00107552,0.000876791,0.000659074,0.000528738,4.73E-04,0.000483355,0.000499947,0.000457626,0.000329196,0.000191832,0.00010446,5.94E-05,5.10E-05,0.000132078,0.000263626,0.00033719
8,2016-12-13Koalin81nr1_c01_000002 ,-0.000870733,-0.000824599,-0.000752605,-0.00071405,-0.001129424,-0.001947702,-0.003682055,-0.006113626,-0.00740894,-0.006987249,-0.004134276,6.32E-05,0.003529155,0.004611958,0.003618293,0.001952261,1.88E-05,-0.000985668,-0.001368509,-0.001505752,-0.000915663,6.99E-05,0.001358777,0.002504853,0.00328498,0.003632983,0.003632707,0.003609879,0.003499493,0.003448088,0.003439023,0.003475851,0.003591193,0.003741317,0.003749136,0.00355795,0.003165802,0.002702124,0.002235272,0.001895356,0.001811725,0.001951438,0.002367246,0.002867449,0.003238081,0.003321568,0.003123924,0.002782813,0.002315101,0.001878763,0.001435116,0.001032006,0.000784474,0.000683716,0.000650312,5.82E-04,0.000506744,0.000412059,0.000347326,0.000323358,0.000258642,0.000133046,4.78E-05,4.64E-05,0.000135222,0.000264535,0.000346486
8,2016-12-13Koalin81nr1_c01_000003 ,-0.000838307,-0.000850949,-0.000837757,-0.000822825,-0.001208503,-0.001945762,-0.003578606,-0.005942521,-0.007273901,-0.006974958,-0.004243881,-0.000100753,0.003396839,0.004585595,0.003684504,0.002009359,4.07E-05,-0.000959844,-0.001331597,-0.001464721,-0.000890989,6.25E-05,0.001342654,0.002512786,0.003316162,0.003669737,0.003648721,0.003580001,0.003450535,0.003432883,0.003450893,0.003472914,0.003567564,0.003710351,0.00370116,0.003484679,0.00309656,0.002670799,0.002267323,0.001992256,0.001931285,0.00203635,0.002380104,0.002815009,0.003167031,0.00328621,0.003133681,0.002812407,0.002338331,0.001874314,0.001443122,0.001102213,0.00083151,0.0006002,0.000469794,4.08E-04,0.000444202,0.000513498,0.00052989,0.000442111,0.000283769,0.000119788,2.33E-05,2.89E-05,0.000117725,0.000225491,0.000308638
8,2016-12-13Koalin82nr1_c01_000001 ,-0.000680731,-0.000753264,-0.000752939,-0.000661589,-0.000922857,-0.001554963,-0.00303966,-0.005213917,-0.006462191,-0.006202862,-0.003715218,5.83E-05,0.003222564,0.004264911,0.003394205,0.001817282,-2.91E-05,-0.000983093,-0.001364745,-0.001542578,-0.001036894,-0.000133478,0.001030766,0.00201726,0.002673464,0.002970587,0.00298637,0.003000174,0.002948564,0.002940813,0.00290759,0.002849166,0.002825197,0.00284595,0.002752811,0.002511192,0.002158866,0.001792335,0.001465775,0.001248511,0.001188208,0.0012346,0.001466959,0.001782948,0.002036268,0.002106552,0.001966903,0.001700521,0.001345389,0.001027545,0.000750323,0.000538522,0.00038742,0.00026764,0.000231453,2.45E-04,0.000267005,0.000252619,0.000217602,0.000169365,0.000130307,0.000113764,7.56E-05,7.65E-06,-2.63E-05,-6.64E-06,3.34E-05
8,2016-12-13Koalin82nr1_c01_000002 ,-0.000682287,-0.000742407,-0.000735111,-0.000647532,-0.000917751,-0.001561213,-0.003065511,-0.005263648,-0.006475037,-0.006112662,-0.003568675,0.00016794,0.003241668,0.004185004,0.003252777,0.001696032,-9.91E-05,-0.001040003,-0.001382426,-0.001477722,-0.000917107,-2.27E-05,0.001081504,0.001999414,0.002616308,0.002925841,0.003011437,0.003117093,0.003058718,0.002916353,0.002744747,0.002633518,0.002661101,0.002812315,0.002849476,0.002656824,0.002300824,0.001913096,0.001533263,0.001256212,0.001163798,0.001219228,0.001447949,0.001726017,0.001962041,0.002050749,0.001951138,0.001727337,0.001385241,0.001039242,0.00073257,0.000521124,0.000405726,0.000338047,0.000306518,2.64E-04,0.000228209,0.000188129,0.000155785,0.000132203,9.50E-05,3.90E-05,-3.80E-06,-1.59E-05,2.00E-05,8.44E-05,0.000134096
8,2016-12-13Koalin82nr1_c01_000003 ,-0.000669764,-0.000703102,-0.000692583,-0.000630264,-0.000915926,-0.001532061,-0.003009905,-0.005209224,-0.006455906,-0.006150639,-0.003665694,3.20E-05,0.003126792,0.004142711,0.003305491,0.001821092,5.12E-05,-0.000912749,-0.001337136,-0.001530345,-0.001033153,-0.00014044,0.001032133,0.002051492,0.002729024,0.0030121,0.003008742,0.003019459,0.002927981,0.00284048,0.002762818,0.002724231,0.00275696,0.002837063,0.002796811,0.002578884,0.002226429,0.001854355,0.001496133,0.001230297,0.001156281,0.001240841,0.00150968,0.001824723,0.002036948,0.002044229,0.00186986,0.001621827,0.001323566,0.001068557,0.000821795,0.000590858,0.000405569,0.00026579,0.000209124,2.07E-04,0.000248412,0.000278956,0.000251839,0.000162095,0.000106053,0.000118151,0.000104081,3.93E-05,-1.36E-05,-3.14E-05,2.54E-05
8,2016-12-13Koalin83nr1_c01_000001 ,-0.000883195,-0.000949378,-0.000958509,-0.000925697,-0.001271707,-0.001961908,-0.003579821,-0.00599776,-0.007334054,-0.006923955,-0.00408826,7.23E-05,0.003526001,0.004651824,0.003653046,0.001882415,-8.89E-05,-0.000993705,-0.001270672,-0.001378982,-0.000862916,-3.53E-05,0.001112988,0.00222512,0.003062018,0.003498081,0.00359564,0.003634981,0.003526623,0.003423125,0.003333133,0.003309884,0.00339396,0.003540149,0.003547078,0.003336787,0.002882204,0.002322986,0.001831237,0.001563543,0.001572377,0.001755294,0.00209193,0.002404646,0.002619983,0.002670229,0.00251214,0.002231353,0.001828189,0.001426074,0.001058327,0.000775971,0.000569218,0.000407752,0.000349785,3.53E-04,0.000401718,0.000435606,0.00041242,0.000315914,0.000173042,4.09E-05,-3.21E-05,-2.94E-05,4.92E-05,0.000153241,0.000218625
8,2016-12-13Koalin83nr1_c01_000002 ,-0.00085037,-0.000853853,-0.000834773,-0.000810497,-0.001207301,-0.001980176,-0.003648431,-0.006030642,-0.007326096,-0.006942481,-0.004120966,7.59E-05,0.003575216,0.004728258,0.003701131,0.001847653,-0.000186521,-0.001086536,-0.00133703,-0.001431926,-0.0009041,-7.54E-05,0.001105808,0.002293741,0.003152171,0.003521884,0.003541185,0.00354814,0.00345751,0.003411681,0.003376778,0.003366214,0.003455977,0.003619874,0.003629271,0.003401516,0.002892596,0.002260546,0.001747617,0.001528201,0.001601255,0.001818249,0.002118829,0.002335228,0.002528631,0.002674057,0.002587748,0.002290605,0.00184537,0.001409544,0.001042992,0.000809889,0.000632573,0.000441152,0.000337796,3.12E-04,0.000302179,0.000254293,0.0002481,0.00028122,0.000267255,0.000186013,8.58E-05,7.78E-06,2.22E-05,0.000131385,0.000218397
8,2016-12-13Koalin83nr1_c01_000003 ,-0.000861371,-0.000899245,-0.00089804,-0.000870749,-0.001243992,-0.001989229,-0.003620748,-0.005965926,-0.007264749,-0.006927547,-0.004154602,2.34E-05,0.003529209,0.004707391,0.00374322,0.001965747,-7.05E-05,-0.001062714,-0.001409406,-0.001546966,-0.000977337,-2.76E-05,0.001226307,0.002356067,0.003135518,0.003488496,0.003518985,0.003544402,0.003455,0.003380215,0.00333282,0.003342791,0.003441333,0.003587121,0.003574763,0.003334824,0.00286532,0.002322376,0.001859968,0.001612267,0.001635807,0.001825565,0.002117104,0.002342511,0.002515387,0.002601446,0.002509882,0.002281152,0.001882509,0.001431145,0.001036169,0.000787687,0.00063815,0.000518773,0.000429991,3.32E-04,0.000297492,0.000316581,0.00033146,0.000298069,0.000207488,8.29E-05,1.82E-07,-1.92E-06,6.16E-05,0.000140214,0.000158106
